976.792831786778,-156.706329477839,63.5,14.1387904,8.1
976.775098001524,-156.757318142628,63.6,14.2107499,7.8
976.645115762124,-157.053003563803,63.8,14.2355672,7.8
977.001869863339,-156.732350044077,63.6,14.1601442,7.7
977.165139131438,-156.41461443479,63.7,14.1715341,7.9
977.746402265111,-156.454131253522,63.7,14.1759659,8
977.922398613448,-156.508710433789,63.4,14.1832339,7.7
978.088915342465,-156.27684365456,63.3,14.1841902,7.5
977.983066185312,-156.025395816467,63.4,14.0466545,7.6
978.221659337508,-156.048863336217,63.4,13.8981532,7.5
978.354765921652,-155.872488733914,63.4,13.9134663,7.5
978.630418375544,-155.947128689258,63.3,13.9827802,7.3
979.015872297145,-155.946410306522,63.3,14.068088,7.2
979.455221032449,-155.693150903297,63.2,14.2505179,7.2
979.768912275158,-155.726573941823,62.8,14.2293237,7.2
980.03993894553,-155.579403827047,63,14.1749962,6.9
979.898072098251,-155.606202866726,62.9,14.1916349,6.7
979.177734869849,-155.567907366736,62.9,14.0615444,6.6
979.447105096876,-155.028709433265,62.9,14.0923628,6.7
980.043226024866,-155.2377054811,63.1,14.2406879,6.7
980.381409711703,-155.366437681897,62.8,14.1098836,6.2
980.806870206111,-155.433806423346,62.9,14.1603866,6.3
981.330196965001,-155.202475455627,62.8,14.1778081,6.1
981.729860954557,-155.295740901269,62.9,14.1368558,6.2
982.249044908118,-155.041111796125,62.9,14.3686175,6.1
982.165247837391,-155.076020827651,62.8,14.5131764,5.9
982.342582210644,-154.852822583597,62.9,14.4813898,5.7
982.513298501804,-154.419684959516,62.9,14.6410401,5.8
982.801886228635,-154.53306519037,62.8,14.5746941,5.6
983.1344954568,-153.618460453661,62.9,14.5893544,5.7
983.434545499748,-153.603100851565,62.7,14.6620071,5.5
983.777593875915,-153.456593588883,62.6,14.5924054,5.4
983.942362366482,-153.497394222431,62.8,14.5296633,5.4
984.144142770948,-153.450684002182,62.9,14.6411047,5.6
984.113530993333,-153.549402938113,62.7,14.6294694,5.3
984.39281639348,-153.497873190045,62.6,14.5483481,5.2
984.50230314286,-153.125357482066,62.6,14.6147235,5.1
984.503333126079,-153.081745824904,62.4,14.5154366,5
984.535204650299,-152.608708045952,62.5,14.5033926,5
984.600461924895,-152.576927708665,62.5,14.6978049,5.1
984.815538717348,-152.398571837896,62.7,14.7246546,5
985.058086506393,-152.063490541068,62.7,14.8155736,4.8
985.518738087509,-151.917358379073,62.8,14.8098064,4.9
985.107495974791,-151.870164156859,63,14.8316245,5
985.338394262558,-151.870531034545,62.9,14.6991543,5.1
985.432601068795,-151.940521607572,62.7,14.6335487,4.8
985.874972631851,-151.929558302429,62.7,14.7456031,4.9
986.08439440666,-151.668423955123,62.8,14.7820129,4.8
986.207492168718,-151.715001278846,62.9,15.0026915,4.9
986.475161094866,-151.81215966653,62.9,15.0512938,5
986.525145303211,-151.601264323125,62.8,15.0460775,4.9
986.63152998972,-151.634636591081,62.7,15.0974575,4.7
987.267464790906,-151.576334281927,62.7,14.9301015,4.7
987.210443281138,-151.683808014867,62.8,14.889143,4.7
987.137536244796,-151.682067092016,62.9,14.8707083,4.6
987.534452626288,-151.493636355212,62.9,14.9072775,4.4
987.667176854099,-151.410494294439,63,14.9993913,4.4
987.759186432652,-151.23072326468,62.8,14.8801049,4.4
988.13084584444,-151.087631261508,62.8,14.9235327,4.3
988.447922793235,-150.897902271722,62.9,14.8438123,4.3
